V0000437084	さんがにち
P0000208115	キロのじゅうたい。。。たぶん、かわぐちこにつくのはひるすぎになっちまうかも。
V0000441533	まーじーでー。したみちでいったらどんくらいかかる？
V0000441534	まーじーでー。したみちでいったらどんくらいかかる？
V0000441535	んー。。これくらいのじゅうたいだったら、うえでいっても、したみちでいくのとかわんねぇんじゃねーの。
V0000441536	んー。。これくらいのじゅうたいだったら、うえでいっても、したみちでいくのとかわんねぇんじゃねーの。
V0000441537	うらみちとかないの？
V0000441538	うらみちとかないの？
V0000441539	わからん。。。
V0000441540	わからん。。。
V0000441541	だからやすみのひにでかけるのはいやなんだよねー。
V0000441542	だからやすみのひにでかけるのはいやなんだよねー。
V0000441543	さかだち
V0000441544	はずかしい
V0000441545	ひとさま
V0000441546	てしおにかける
V0000441547	とぶ
V0000441548	いちにんまえ
V0000441549	しゅうとく
V0000441550	わざ
V0000441551	でかした
V0000441552	ちゃくちする
V0000441553	かんぺき(な)
V0000441554	たろう（さる）、こうじ（トレーナー）
V0000441555	たろう（さる）、こうじ（トレーナー）
V0000441556	よし、たろう、そこでかべをジャンプしてさかだちでちゃくちするんだ！
V0000441557	よし、たろう、そこでかべをジャンプしてさかだちでちゃくちするんだ！
V0000441558	キーキーキー
V0000441559	キーキーキー
V0000441560	いいぞ、たろう！でかした！！このわざをしゅうとくするのにいちねんもかかったなぁ。だが、これでおまえもいちにんまえのサルのいちいんだな。さかだちはできるし、こんなにたかいかべだってとべるんだ。
V0000441561	いいぞ、たろう！でかした！！このわざをしゅうとくするのにいちねんもかかったなぁ。だが、これでおまえもいちにんまえのサルのいちいんだな。さかだちはできるし、こんなにたかいかべだってとべるんだ。
V0000441562	なんつったって、いちばんすごいのは、おまえはかいものにいけるし、りょうりもできる。へやのそうじだってできる。
V0000441563	なんつったって、いちばんすごいのは、おまえはかいものにいけるし、りょうりもできる。へやのそうじだってできる。
V0000441564	キーキーキー！
V0000441565	キーキーキー！
V0000441566	「うれしい！」っていってんのか？そうかそうか。おれもうれしいぞ、たろう！このにねんかん、てしおにかけておまえをそだててきたんだ。ひとさまのまえにおまえをだしても、はずかしくない。あとは、おふろそうじとトイレそうじをおぼえれば、かんぺきだ！
V0000441567	「うれしい！」っていってんのか？そうかそうか。おれもうれしいぞ、たろう！このにねんかん、てしおにかけておまえをそだててきたんだ。ひとさまのまえにおまえをだしても、はずかしくない。あとは、おふろそうじとトイレそうじをおぼえれば、かんぺきだ！
V0000441568	わく
V0000441569	アイロンをかける
V0000441570	えいぎょう
V0000441571	いえで
V0000441572	ちょうきょう
V0000441573	とっつかまえる
V0000441574	えてこう
V0000441575	たろう（さる）、こうじ（トレーナー）
V0000441576	たろう（さる）、こうじ（トレーナー）
V0000441577	もうそろそろ、メシのじかんじゃねーの？おい、たろう、メシはまだか？！はやくしろよーっ。
V0000441578	もうそろそろ、メシのじかんじゃねーの？おい、たろう、メシはまだか？！はやくしろよーっ。
V0000441579	キー！！
V0000441580	キー！！
V0000441581	おっ、きょうはハンバーグかぁ。きょうはさかなのきぶんだったんだけど。。。まぁいいや…
V0000441582	おっ、きょうはハンバーグかぁ。きょうはさかなのきぶんだったんだけど。。。まぁいいや…
V0000441583	おい、たろう。おまえのけがちょっとはいってんだけど。。。
V0000441584	おい、たろう。おまえのけがちょっとはいってんだけど。。。
V0000441585	キー？！
V0000441586	キー？！
V0000441587	あっ、ふろはもうわいてんのか？メシくったらふろにいりたいんだから、さっさとよういしとけよ。あっ！ワイシャツにアイロンはかけといたのか？あしたはだいじなえいぎょうがあるんだから、しっかりアイロンかけたシャツをきていかないと。
V0000441588	あっ、ふろはもうわいてんのか？メシくったらふろにいりたいんだから、さっさとよういしとけよ。あっ！ワイシャツにアイロンはかけといたのか？あしたはだいじなえいぎょうがあるんだから、しっかりアイロンかけたシャツをきていかないと。
V0000441589	キーキーキー！
V0000441590	キーキーキー！
V0000441591	あー！そうそうそう、あしたはかのじょくるんだから、よるはどっかそとでねろよなっ！
